snapshot,NSW1-COAL,NSW1-GAS,NSW1-DIESEL,NSW1-HYDRO,NSW1-SOLAR,NSW1-WIND,QLD1_COAL,QLD1-GAS,QLD1-HYDRO,QLD1-SOLAR,QLD1-WIND,SA1-DIESEL,SA1-GAS,SA1-HYDRO,SA1-SOLAR,SA1-WIND,TAS1-GAS,TAS1-HYDRO,TAS1-SOLAR,TAS1-WIND,VIC1-COAL,VIC1-GAS,VIC1-HYDRO,VIC1-SOLAR,VIC1-WIND
2024-01-01 00:00:00,2140.76295,-0.0,-0.0,411.4278,-0.0,1611.21925,5858.473,-0.0,307.867,-0.0,881.36,-0.0,-0.0,1.44,-0.0,1094.1678,54.9134160000001,519.766584,-0.0,-0.0,4302.18278,-0.0,335.9452,-0.0,1443.85422
2024-01-01 01:00:00,1938.9545500000002,-0.0,-0.0,339.5912,-0.0,1554.78425,5618.135,-0.0,306.425,-0.0,1005.9,-0.0,-0.0,1.44,-0.0,964.30445,68.23677199999997,515.207228,-0.0,0.566,4011.1813499999994,-0.0,438.0907,-0.0,1509.7335
2024-01-01 02:00:00,1810.1136000000004,-0.0,-0.0,336.3259,-0.0,1484.2405,5469.518,-0.0,307.867,-0.0,955.605,-0.0,-0.0,1.44,-0.0,820.62585,28.143484000000058,506.088516,-0.0,35.658,4148.04865,-0.0,188.4017,-0.0,1482.2838
2024-01-01 03:00:00,1774.2055500000004,-0.0,-0.0,339.5912,-0.0,1408.05325,5465.938,-0.0,307.867,-0.0,835.855,-0.0,-0.0,1.44,-0.0,804.04755,31.518196000000046,496.969804,-0.0,46.412,4281.588589999999,-0.0,20.4291,-0.0,1394.44476
2024-01-01 04:00:00,1820.2118499999995,-0.0,-0.0,336.3259,-0.0,1374.19225,5260.599,-0.0,307.146,-0.0,1017.875,-0.0,-0.0,1.44,-0.0,839.9672,16.349094000000036,517.486906,-0.0,33.394,4512.26616,-0.0,15.8893,-0.0,1158.37734
2024-01-01 05:00:00,1679.8606499999994,-0.0,-0.0,339.5912,186.2709,1317.75725,5131.5229899999995,-0.0,307.867,26.19501,1056.195,-0.0,-0.0,1.44,0.7378,823.3889,-0.0,588.156924,-0.0,14.716,4584.890328085106,-0.0,4.5398,30.1142,1021.12884
2024-01-01 06:00:00,65.15128000000033,-0.0,-0.0,339.5912,1763.36452,1230.283,5022.37452,-0.0,257.397,384.19348,802.325,-0.0,-0.0,1.44,92.225,770.89095,-0.0,588.156924,-0.0,10.754,4010.430104680851,-0.0,-0.0,444.18445,856.43064
2024-01-01 07:00:00,-0.0,-0.0,-0.0,339.5912,3141.76918,1013.00825,3311.4265900000014,-0.0,307.146,1170.04378,567.615,-0.0,-0.0,1.44,289.2176,472.48155,-0.0,592.71628,-0.0,-0.0,3670.7959712765955,-0.0,-0.0,647.4553,494.0946
2024-01-01 08:00:00,-0.0,-0.0,-0.0,339.5912,3477.0568,838.05975,2500.7552750000004,-0.0,307.867,2117.429975,632.28,-0.0,-0.0,1.44,216.1754,243.1484,-0.0,610.953704,-0.0,-0.0,3818.366195106384,-0.0,-0.0,411.05883,214.10766
2024-01-01 09:00:00,-0.0,-0.0,-0.0,352.6524,3626.07352,643.359,2365.8722650000004,-0.0,307.146,2571.476815,637.07,-0.0,-0.0,1.44,119.5236,77.3654,-0.0,597.275636,-0.0,-0.0,3860.4342106382974,-0.0,-0.0,268.01638,43.91952
2024-01-01 10:00:00,-0.0,-0.0,-0.0,339.5912,3563.98322,459.94525,2624.1899599999997,-0.0,307.146,2715.54937,653.835,-0.0,-0.0,1.44,87.7982,33.1566,-0.0,590.436602,-0.0,9.622,3404.91982,-0.0,-0.0,376.4275,38.42958
2024-01-01 11:00:00,-0.0,-0.0,-0.0,339.5912,3483.26583,301.92725,3263.7164,-0.0,306.425,2584.57432,512.53,-0.0,-0.0,1.44,56.0728,52.49795,-0.0,569.9195,-0.0,45.28,3439.485177234042,-0.0,-0.0,295.11916,27.4497
2024-01-01 12:00:00,1138.9954599999999,-0.0,-0.0,339.5912,3588.81934,248.314,1692.0244649999997,-0.0,307.867,2711.183535,495.765,-0.0,-0.0,1.44,128.3772,49.7349,-0.0,549.402398,-0.0,84.334,3750.1635823404254,-0.0,-0.0,245.43073,21.95976
2024-01-01 13:00:00,-0.0,-0.0,-0.0,339.5912,3532.93807,220.0965,3119.6788999999994,-0.0,307.146,2610.76933,493.37,-0.0,-0.0,1.44,122.4748,71.8393,-0.0,551.682076,-0.0,88.862,3771.6120478723415,-0.0,-0.0,365.88753,71.36922
2024-01-01 14:00:00,1373.8472600000002,-0.0,-0.0,339.5912,3526.72904,310.3925,2302.1679150000004,-0.0,307.867,2405.575085,512.53,-0.0,-0.0,1.44,222.8156,182.3613,-0.0,569.9195,-0.0,82.07,3533.530969361701,-0.0,-0.0,683.59234,340.37628
2024-01-01 15:00:00,1837.8341000000003,-0.0,-0.0,336.3259,3414.9665,344.2535,3127.54057,-0.0,307.867,1999.55243,407.15,-0.0,-0.0,1.44,252.3276,431.0358,-0.0,624.631772,-0.0,105.842,3285.236586170212,-0.0,-0.0,823.62337,752.12178
2024-01-01 16:00:00,902.15687,-0.0,-0.0,336.3259,3048.63373,457.1235,5250.706205,-0.0,305.704,1645.919795,632.28,-0.0,-0.0,1.44,191.0902,583.00355,-0.0,686.183078,-0.0,146.594,3067.587318510638,-0.0,-0.0,888.3689,1542.67314
2024-01-01 17:00:00,1601.0865299999998,-0.0,-0.0,385.3054,2601.58357,603.8545,6110.89104,-0.0,322.287,768.38696,931.655,-0.0,-0.0,1.44,115.0968,558.1361,-0.0,736.335994,-0.0,136.406,4077.308144255319,-0.0,15.8893,710.69512,1570.12284
2024-01-01 18:00:00,2955.3253100000006,-0.0,-0.0,431.0196,1105.20734,883.20775,6794.80994,-0.0,360.5,157.17006,871.78,-0.0,-0.0,1.44,104.7676,820.62585,-0.0,759.132774,-0.0,102.446,4163.4706359574475,-0.0,410.8519,328.24478,1839.1299
2024-01-01 19:00:00,5448.0701,-0.0,-0.0,489.795,31.04515,1176.66975,5057.72,-0.0,371.315,-0.0,969.975,-0.0,-0.0,1.44,22.8718,947.72615,-0.0,763.69213,-0.0,82.07,3352.5669040425537,-0.0,1318.8119,30.1142,2124.60678
2024-01-01 20:00:00,3677.71335,-0.0,-0.0,368.9789,-0.0,1221.81775,6687.066,-0.0,363.384,-0.0,823.88,-0.0,-0.0,1.44,-0.0,942.20005,-0.0,697.581468,-0.0,71.316,3571.7899840425534,-0.0,1178.0781,-0.0,2113.6269
2024-01-01 21:00:00,5158.9241,-0.0,-0.0,368.9789,-0.0,1252.857,4609.706,-0.0,359.779,-0.0,859.805,-0.0,-0.0,1.44,-0.0,967.0675,-0.0,677.064366,-0.0,72.448,3752.6815672340426,-0.0,846.6727,-0.0,1910.49912
2024-01-01 22:00:00,3211.4330999999997,-0.0,-0.0,417.9584,-0.0,1303.6485,5746.975999999999,-0.0,359.779,-0.0,1075.355,-0.0,-0.0,1.44,-0.0,983.6458,-0.0,645.148874,-0.0,73.58,3921.880994468085,-0.0,581.0944,-0.0,1712.86128
2024-01-01 23:00:00,4745.8778999999995,-0.0,-0.0,414.6931,-0.0,1207.709,4030.664,-0.0,361.221,-0.0,807.115,-0.0,-0.0,1.44,-0.0,1044.4329,-0.0,624.631772,-0.0,56.6,4447.2260297872335,-0.0,288.2773,-0.0,1482.2838
2024-01-02 00:00:00,2953.2711,-0.0,-0.0,352.6524,-0.0,1010.1865,5765.214999999999,-0.0,342.475,-0.0,560.43,-0.0,-0.0,1.44,-0.0,1047.19595,-0.0,608.674026,-0.0,31.13,4623.217398085107,-0.0,22.699,-0.0,1443.85422
2024-01-02 01:00:00,2799.3936,-0.0,-0.0,336.3259,-0.0,807.0205,5701.414000000001,-0.0,307.146,-0.0,522.11,-0.0,-0.0,1.44,-0.0,1041.66985,-0.0,631.470806,-0.0,31.13,4407.787480212766,-0.0,22.699,-0.0,1377.97494
2024-01-02 02:00:00,2781.9296,-0.0,-0.0,336.3259,-0.0,603.8545,5306.4890000000005,-0.0,307.146,-0.0,807.115,-0.0,-0.0,1.44,-0.0,1094.1678,-0.0,633.750484,-0.0,21.508,4094.598550638298,-0.0,20.4291,-0.0,1421.89446
2024-01-02 03:00:00,2720.5161000000003,-0.0,-0.0,336.3259,-0.0,609.498,5052.773,-0.0,307.867,-0.0,1063.38,-0.0,-0.0,1.44,-0.0,989.1719,-0.0,615.51306,-0.0,45.28,4123.975094468085,-0.0,22.699,-0.0,1410.91458
2024-01-02 04:00:00,2943.55635,-0.0,-0.0,336.3259,-0.0,544.59775,5313.832,-0.0,308.588,-0.0,876.57,-0.0,-0.0,1.44,-0.0,1014.03935,-0.0,631.470806,-0.0,40.752,4266.3930410638295,-0.0,27.2388,-0.0,1394.44476
2024-01-02 05:00:00,2960.8545000000004,-0.0,-0.0,336.3259,124.1806,643.359,5623.44899,-0.0,307.146,26.19501,713.71,-0.0,-0.0,1.44,0.7378,1000.2241,-0.0,686.183078,-0.0,58.864,4453.3527938297875,-0.0,31.7786,10.53997,1454.8341
2024-01-02 06:00:00,2653.8490600000005,-0.0,-0.0,336.3259,732.66554,547.4195,5434.507985,-0.0,307.146,475.876015,723.29,-0.0,-0.0,1.44,73.78,958.77835,-0.0,734.056316,-0.0,64.524,4442.834242553192,-0.0,29.5087,130.99677,1410.91458
2024-01-02 07:00:00,1605.9622000000004,-0.0,-0.0,336.3259,1738.5284,569.9935,4764.238635,-0.0,306.425,1392.701365,644.255,-0.0,-0.0,1.44,264.8702,842.73025,-0.0,656.547264,-0.0,56.6,4212.820559361701,-0.0,11.3495,481.8272,1081.51818
2024-01-02 08:00:00,2413.6547300000007,-0.0,-0.0,342.8565,2694.71902,386.57975,2660.1437849999998,-0.0,308.588,1872.943215,471.815,-0.0,-0.0,1.44,414.6436,676.94725,-0.0,608.674026,-0.0,88.862,3376.5891287234053,-0.0,-0.0,795.01488,894.86022
2024-01-02 09:00:00,1547.7779799999996,-0.0,-0.0,509.3868,3408.75747,318.85775,2435.055355,-0.0,308.588,2126.161645,519.715,-0.0,-0.0,1.44,451.5336,417.22055,-0.0,524.32594,-0.0,109.804,3239.7504578723406,-0.0,-0.0,877.82893,570.95376
2024-01-02 10:00:00,1137.24303,-0.0,-0.0,659.5906,3595.02837,270.888,2587.9523900000004,-0.0,306.425,2471.06261,277.82,-0.0,-0.0,1.44,404.3144,256.96365,-0.0,485.571414,-0.0,112.634,3492.252021489362,-0.0,-0.0,536.03276,708.20226
2024-01-02 11:00:00,1451.667420000001,-0.0,-0.0,457.142,3483.26583,217.27475,2520.3641450000005,-0.0,338.149,2676.256855,268.24,-0.0,-0.0,1.44,332.7478,187.8874,-0.0,403.503006,-0.0,146.028,3917.1058095744693,-0.0,-0.0,453.21871,636.83304
2024-01-02 12:00:00,410.3362700000002,-0.0,-0.0,411.4278,3141.76918,172.12675,3856.062085,-0.0,368.431,2833.426915,392.78,-0.0,-0.0,1.44,475.1432,251.43755,-0.0,344.231378,-0.0,194.138,3040.2687942553193,-0.0,-0.0,623.36394,1718.35122
2024-01-02 13:00:00,2527.2946600000005,-0.0,-0.0,411.4278,3061.05179,138.26575,2159.7799600000008,-0.0,370.594,2724.28104,452.655,-0.0,-0.0,1.44,472.9298,345.38125,-0.0,371.587514,-0.0,180.554,3479.311728510638,-0.0,-0.0,844.70331,2047.74762
2024-01-02 14:00:00,1191.1741099999995,-0.0,-0.0,411.4278,2812.69059,366.8275,3905.9033699999995,-0.0,366.989,2523.45263,601.145,-0.0,-0.0,1.44,376.278,472.48155,-0.0,371.587514,-0.0,208.854,4306.79055212766,-0.0,-0.0,677.5695,1921.479
2024-01-02 15:00:00,3906.4621899999997,-0.0,-0.0,411.4278,2278.71401,541.776,2557.106715,-0.0,346.08,2056.308285,821.485,-0.0,-0.0,1.44,344.5526,643.79065,-0.0,474.173024,-0.0,200.93,4218.108917234042,-0.0,11.3495,430.63306,2245.38546
2024-01-02 16:00:00,4568.95926,-0.0,-0.0,587.754,1912.38124,637.7155,3296.951115,-0.0,381.409,1881.674885,625.095,-0.0,-0.0,1.44,297.3334,878.6499,-0.0,553.961754,-0.0,225.834,4018.822585319149,-0.0,186.1318,420.09309,2344.20438
2024-01-02 17:00:00,5583.2705,-0.0,-0.0,646.5294,1210.76085,708.25925,4041.250265,-0.0,418.18,1488.749735,641.86,-0.0,-0.0,1.44,393.2474,1152.19185,-0.0,688.462756,-0.0,245.644,3557.313717780067,-0.0,982.8667,367.39324,2261.85528
2024-01-02 18:00:00,4426.05754,-0.0,-0.0,682.4477,416.00501,838.05975,7202.186569999999,-0.0,428.995,253.21843,684.97,-0.0,-0.0,1.44,257.4922,1298.6335,-0.0,722.657926,-0.0,258.662,2759.364044042553,-0.0,1502.6738,233.38505,2613.21144
2024-01-02 19:00:00,6336.8759199999995,-0.0,-0.0,760.8149,37.25418,846.525,5678.393999999999,-0.0,440.531,-0.0,850.225,-0.0,-0.0,1.44,44.268,1232.3203,-0.0,670.225332,-0.0,189.044,2817.9985897872343,-0.0,1573.0407,33.12562,2486.94282
2024-01-02 20:00:00,6276.631549999999,-0.0,-0.0,796.7332,-0.0,685.68525,5499.565,-0.0,425.39,-0.0,792.745,-0.0,-0.0,1.44,-0.0,1243.3725,-0.0,765.971808,-0.0,91.126,4690.0,-0.0,1402.7982,-0.0,1767.76068
2024-01-02 21:00:00,4412.367,-0.0,-0.0,702.0395,-0.0,682.8635,6638.241999999999,-0.0,423.948,-0.0,953.21,-0.0,-0.0,1.44,-0.0,1290.34435,-0.0,747.734384,-0.0,73.014,4313.570068634938,-0.0,1214.3965,-0.0,1438.36428
2024-01-02 22:00:00,3853.4192500000004,-0.0,-0.0,653.06,-0.0,984.79075,6393.106999999999,-0.0,423.948,-0.0,754.425,-0.0,-0.0,1.44,-0.0,1160.481,-0.0,727.217282,-0.0,52.638,4690.0,-0.0,864.8319,-0.0,1372.485
2024-01-02 23:00:00,5643.3894029787225,-0.0,-0.0,653.06,-0.0,877.56425,4254.081,-0.0,424.669,-0.0,857.41,-0.0,-0.0,1.44,-0.0,936.67395,-0.0,759.132774,-0.0,58.864,4690.0,-0.0,267.8482,-0.0,1054.06848
2024-01-03 00:00:00,3903.6528197872344,-0.0,-0.0,649.7947,-0.0,730.83325,5500.448,-0.0,426.832,-0.0,991.53,-0.0,-0.0,1.44,-0.0,682.47335,-0.0,861.718284,-0.0,70.184,4690.0,-0.0,156.6231,-0.0,790.55136
2024-01-03 01:00:00,3066.4827999999998,-0.0,-0.0,649.7947,-0.0,649.0025,5382.505,-0.0,403.76,-0.0,936.445,-0.0,-0.0,1.44,-0.0,718.393,-0.0,613.233382,-0.0,78.108,4690.0,-0.0,217.9104,-0.0,598.40346
2024-01-03 02:00:00,3670.6063585106385,-0.0,-0.0,450.6114,-0.0,646.18075,5448.437,-0.0,369.873,-0.0,785.56,-0.0,-0.0,1.44,-0.0,773.654,-0.0,526.605618,-0.0,81.504,4690.0,-0.0,59.0174,-0.0,713.6922
2024-01-03 03:00:00,3649.169417021277,-0.0,-0.0,411.4278,-0.0,603.8545,5521.209,-0.0,368.431,-0.0,680.18,-0.0,-0.0,1.44,-0.0,751.5496,-0.0,531.164974,-0.0,78.674,4690.0,-0.0,38.5883,-0.0,741.1419
2024-01-03 04:00:00,3847.949002553192,-0.0,-0.0,408.1625,-0.0,553.063,5305.262000000001,-0.0,369.873,-0.0,902.915,-0.0,-0.0,1.44,-0.0,878.6499,-0.0,535.72433,-0.0,98.484,4690.0,-0.0,52.2077,-0.0,691.73244
2024-01-03 05:00:00,4046.1401873578293,-0.0,-0.0,411.4278,124.1806,459.94525,5252.06798,-0.0,369.152,52.39002,972.37,-0.0,-0.0,1.44,-0.0,569.1883,-0.0,622.352094,-0.0,123.388,4690.0,-0.0,111.2251,19.57423,828.98094
2024-01-03 06:00:00,2805.026295106383,-0.0,-0.0,411.4278,1682.64713,426.08425,4454.419145000001,-0.0,323.008,929.922855,838.25,-0.0,-0.0,1.44,17.7072,497.349,-0.0,795.607622,-0.0,130.746,4690.0,-0.0,68.097,245.43073,587.42358
2024-01-03 07:00:00,1269.085438085106,-0.0,-0.0,525.7133,3359.08523,378.1145,3762.3649399999995,-0.0,224.231,1903.50406,445.47,-0.0,-0.0,1.44,46.4814,400.64225,-0.0,797.8873,-0.0,130.18,4690.0,-0.0,68.097,548.07844,406.25556
2024-01-03 08:00:00,682.8548842190904,-0.0,-0.0,493.0603,3563.98322,259.601,3185.8221299999996,-0.0,369.152,2278.96587,344.88,-0.0,-0.0,1.44,67.1398,403.4053,-0.0,788.768588,-0.0,131.878,4690.0,-0.0,72.6368,749.84358,236.06742
2024-01-03 09:00:00,1315.04743,-0.0,-0.0,365.7136,3719.20897,225.74,1450.8035450000002,-0.0,369.873,2501.623455,162.86,-0.0,-0.0,1.44,92.9628,342.6182,-0.0,838.921504,-0.0,131.312,4690.0,-0.0,54.4776,820.61195,82.3491
2024-01-03 10:00:00,2207.154697446809,-0.0,-0.0,355.9177,3942.73405,189.05725,1304.4255699999994,-0.0,367.71,2872.71943,59.875,-0.0,-0.0,1.44,136.493,337.0921,-0.0,827.523114,-0.0,153.386,4690.0,-0.0,54.4776,810.07198,38.42958
2024-01-03 11:00:00,462.47751042553176,-0.0,-0.0,355.9177,4091.75077,200.34425,2909.3859549999997,-0.0,369.152,3173.962045,52.69,-0.0,-0.0,1.44,213.962,403.4053,-0.0,492.410448,-0.0,159.612,4690.0,-0.0,43.1281,769.41781,27.4497
2024-01-03 12:00:00,284.535967446809,-0.0,-0.0,349.3871,4042.07853,256.77925,3547.8560150000003,-0.0,369.152,3016.791985,52.69,-0.0,-0.0,1.44,256.0166,574.7144,-0.0,449.096566,-0.0,176.026,4690.0,-0.0,22.699,766.40639,16.46982
2024-01-03 13:00:00,2196.631231276595,-0.0,-0.0,375.5095,3967.57017,403.51025,1612.5787800000003,-0.0,371.315,3195.79122,79.035,-0.0,-0.0,1.44,235.3582,502.8751,-0.0,487.851092,-0.0,196.968,4690.0,-0.0,410.8519,814.58911,21.95976
2024-01-03 14:00:00,3738.578837872342,-0.0,-0.0,342.8565,3557.77419,355.5405,1924.0289749999997,-0.0,363.384,3121.572025,189.205,-0.0,-0.0,1.44,250.1142,632.73845,-0.0,503.808838,-0.0,161.876,4690.0,-0.0,501.6479,701.66086,76.85916
2024-01-03 15:00:00,4992.42700106383,-0.0,-0.0,431.0196,3085.88791,245.49225,2792.478075,-0.0,364.105,2859.621925,241.895,-0.0,-0.0,1.44,202.1572,718.393,-0.0,508.368194,-0.0,198.666,4690.0,-0.0,608.3332,537.53847,263.51712
2024-01-03 16:00:00,5208.865692553191,-0.0,-0.0,411.4278,2719.55514,256.77925,3722.3430200000003,-0.0,386.456,2567.11098,167.65,-0.0,-0.0,1.44,169.694,920.09565,-0.0,592.71628,-0.0,293.188,4690.0,-0.0,1330.1614,456.23013,642.32298
2024-01-03 17:00:00,5783.7046900000005,-0.0,-0.0,711.8354,1688.85616,296.28375,5278.3778950000005,-0.0,424.669,1584.798105,193.995,-0.0,-0.0,1.44,115.8346,1047.19595,-0.0,636.030162,-0.0,305.64,4019.81806148985,-0.0,1629.7882,320.71623,1339.54536
2024-01-03 18:00:00,5220.176950000001,-0.0,-0.0,819.5903,428.42307,414.79725,8190.0,-0.0,467.929,253.21843,270.635,-0.0,-0.0,1.44,58.2862,920.09565,-0.0,920.989912,-0.0,267.718,4363.586702719999,-0.0,1568.5009,127.98535,1339.54536
2024-01-03 19:00:00,5502.070129999999,-0.0,-0.0,881.631,24.83612,510.73675,8190.0,-0.0,458.556,-0.0,416.73,-0.0,-0.0,1.44,11.8048,906.2804,-0.0,1167.195136,-0.0,221.872,4690.0,-0.0,1332.4313,13.55139,1103.47794
2024-01-03 20:00:00,6622.36375,-0.0,-0.0,816.325,-0.0,550.24125,6415.9980000000005,-0.0,423.227,-0.0,471.815,-0.0,-0.0,1.44,-0.0,889.7021,-0.0,1009.897354,-0.0,208.288,4628.139116698447,-0.0,853.4824,-0.0,1553.65302
2024-01-03 21:00:00,4504.505150000001,-0.0,-0.0,675.9171,-0.0,770.33775,7650.843000000001,-0.0,423.227,-0.0,522.11,-0.0,-0.0,1.44,-0.0,1080.35255,-0.0,631.470806,-0.0,218.476,4463.541132553191,-0.0,610.6031,-0.0,1614.04236
2024-01-03 22:00:00,4096.834900000001,-0.0,-0.0,594.2846,-0.0,919.8905,6865.6,-0.0,421.785,-0.0,687.365,-0.0,-0.0,1.44,-0.0,1351.13145,-0.0,455.9356,-0.0,213.948,4482.057012978724,-0.0,102.1455,-0.0,1608.55242
2024-01-03 23:00:00,5680.3041,-0.0,-0.0,597.5499,-0.0,654.646,4500.901,-0.0,424.669,-0.0,938.84,-0.0,-0.0,1.44,-0.0,1398.1033,-0.0,433.13882,-0.0,220.174,4690.0,-0.0,81.7164,-0.0,1312.09566
2024-01-04 00:00:00,3720.2091500000006,-0.0,-0.0,594.2846,-0.0,493.80625,6029.09,-0.0,421.785,-0.0,754.425,-0.0,-0.0,1.44,-0.0,1497.5731,-0.0,417.181074,-0.0,209.42,4343.197294468086,-0.0,43.1281,-0.0,1465.81398
2024-01-04 01:00:00,5031.651900000001,-0.0,-0.0,594.2846,-0.0,457.1235,4212.471,-0.0,421.064,-0.0,663.415,-0.0,-0.0,1.44,-0.0,1464.4165,-0.0,403.503006,-0.0,222.438,4159.756205531915,-0.0,31.7786,-0.0,1443.85422
2024-01-04 02:00:00,4906.4284,-0.0,-0.0,594.2846,-0.0,349.897,4149.057,-0.0,420.343,-0.0,574.8,-0.0,-0.0,1.44,-0.0,1398.1033,-0.0,392.104616,-0.0,261.492,3896.5961706382973,-0.0,24.9689,-0.0,1487.77374
2024-01-04 03:00:00,3130.5679000000005,-0.0,-0.0,594.2846,-0.0,366.8275,5793.635,-0.0,378.525,-0.0,593.96,-0.0,-0.0,1.44,-0.0,1306.92265,-0.0,360.189124,-0.0,270.548,3766.916358085106,-0.0,27.2388,-0.0,1641.49206
2024-01-04 04:00:00,4971.0456,-0.0,-0.0,597.5499,-0.0,378.1145,4095.7219999999993,-0.0,369.873,-0.0,610.725,-0.0,-0.0,1.44,-0.0,1337.3162,-0.0,382.985904,-0.0,264.322,3921.046970212766,-0.0,34.0485,-0.0,1564.6329
2024-01-04 05:00:00,3504.6489300000003,-0.0,-0.0,594.2846,149.01672,273.70975,5847.26131,-0.0,369.152,61.12169,529.295,-0.0,-0.0,1.44,-0.0,1392.5772,-0.0,353.35009,-0.0,281.302,3759.360745957447,-0.0,440.3606,15.0571,1498.75362
2024-01-04 06:00:00,2536.6141,-0.0,-0.0,594.2846,1303.8963,169.305,4802.88194,-0.0,368.431,1030.33706,531.69,-0.0,-0.0,1.44,20.6584,1428.49685,-0.0,417.181074,-0.0,237.72,4177.645128085108,-0.0,208.8308,143.04245,1487.77374
2024-01-04 07:00:00,1510.8502099999992,-0.0,-0.0,675.9171,2471.19394,126.97875,3584.57444,-0.0,369.873,2340.08756,366.435,-0.0,-0.0,1.44,78.9446,1439.54905,-0.0,424.020108,-0.0,284.698,4422.650288085107,-0.0,4.5398,197.24801,1416.40452
2024-01-04 08:00:00,1271.42778,-0.0,-0.0,741.2231,2508.44812,146.731,3457.4835999999996,-0.0,369.152,2794.1344,215.55,-0.0,-0.0,1.44,139.4442,1334.55315,-0.0,462.774634,-0.0,297.716,4183.023026595744,-0.0,-0.0,430.63306,1213.27674
2024-01-04 09:00:00,705.7159399999998,-0.0,-0.0,692.2436,2837.52671,183.41375,3672.7095799999997,-0.0,368.431,2846.52442,136.515,-0.0,-0.0,1.44,176.3342,1323.50095,-0.0,439.977854,-0.0,279.604,3804.944244255319,-0.0,-0.0,543.56131,1043.0886
2024-01-04 10:00:00,2286.6176,-0.0,-0.0,659.5906,3166.6053,220.0965,1678.7433550000005,-0.0,369.873,2999.328645,93.405,-0.0,-0.0,1.44,191.828,1243.3725,-0.0,435.418498,-0.0,252.436,3454.988830425532,-0.0,-0.0,808.56627,911.33004
2024-01-04 11:00:00,2091.54432,-0.0,-0.0,636.7335,3452.22068,389.4015,1650.9311799999996,-0.0,368.431,3021.15782,76.64,-0.0,-0.0,1.44,248.6386,1077.5895,-0.0,469.613668,-0.0,226.4,3154.5267427659564,-0.0,-0.0,865.78325,922.30992
2024-01-04 12:00:00,1472.2515400000002,-0.0,-0.0,496.3256,3179.02336,660.2895,3894.602755,-0.0,369.152,2824.695245,76.64,-0.0,-0.0,1.44,312.8272,886.93905,-0.0,444.53721,-0.0,245.078,2528.878778297872,-0.0,-0.0,889.87461,960.7395
2024-01-04 13:00:00,3518.2692400000014,-0.0,-0.0,453.8767,3272.15881,572.81525,2476.72394,-0.0,371.315,2776.67106,100.59,-0.0,-0.0,1.44,371.1134,773.654,-0.0,419.460752,-0.0,285.264,2445.9865127659577,-0.0,-0.0,776.94636,993.67914
2024-01-04 14:00:00,3379.4508800000003,-0.0,-0.0,447.3461,3315.62202,711.081,2906.3862700000004,-0.0,368.431,2785.40273,148.49,-0.0,-0.0,1.44,422.0216,787.46925,-0.0,437.698176,-0.0,293.754,2719.716219574467,-0.0,-0.0,736.29219,1097.988
2024-01-04 15:00:00,3680.5976699999997,-0.0,-0.0,444.0808,2800.27253,981.969,3548.304815,-0.0,367.71,2667.525185,210.76,-0.0,-0.0,1.44,391.7718,787.46925,-0.0,483.291736,-0.0,284.698,3226.01339574468,-0.0,-0.0,670.04095,1207.7868
2024-01-04 16:00:00,4271.914910000001,-0.0,-0.0,457.142,2191.78759,1089.1955,4605.889285000001,-0.0,395.829,2309.526715,237.105,-0.0,-0.0,1.44,321.6808,831.67805,-0.0,560.800788,-0.0,258.096,3620.932407021276,-0.0,79.4465,788.99204,1498.75362
2024-01-04 17:00:00,3389.5885599999992,-0.0,-0.0,515.9174,1198.34279,1227.46125,7843.8146750000005,-0.0,428.274,1287.921325,215.55,-0.0,-0.0,1.44,208.7974,933.9109,-0.0,651.987908,-0.0,220.74,3833.9524659574463,-0.0,372.2636,683.59234,2025.78786
2024-01-04 18:00:00,5552.827830000001,-0.0,-0.0,600.8152,459.46822,1255.67875,7298.147755,-0.0,467.208,205.194245,239.5,-0.0,-0.0,1.44,73.78,1044.4329,-0.0,670.225332,-0.0,179.988,3021.1403095296746,-0.0,1439.1166,389.97889,2530.86234
2024-01-04 19:00:00,5715.784439999999,-0.0,-0.0,610.6111,43.46321,1453.20125,7263.045,-0.0,461.44,-0.0,404.755,-0.0,-0.0,1.44,25.823,1077.5895,-0.0,697.581468,-0.0,151.688,3131.115477502799,-0.0,1570.7708,28.60849,2640.66114
2024-01-04 20:00:00,5258.2670499999995,-0.0,-0.0,568.1622,-0.0,1662.01075,6966.447999999999,-0.0,426.832,-0.0,383.2,-0.0,-0.0,1.44,0.7378,1375.9989,-0.0,727.217282,-0.0,153.952,3571.110523829788,-0.0,1196.2373,-0.0,2174.01624
2024-01-04 21:00:00,5136.9802,-0.0,-0.0,444.0808,-0.0,1659.189,6453.263,-0.0,383.572,-0.0,385.595,-0.0,-0.0,1.44,-0.0,1585.9907,-0.0,765.971808,-0.0,138.67,3886.5533885106383,-0.0,438.0907,-0.0,1937.94882
2024-01-04 22:00:00,4924.0727,-0.0,-0.0,444.0808,-0.0,1574.5365,5664.891,-0.0,413.854,-0.0,505.345,-0.0,-0.0,1.44,-0.0,1478.23175,-0.0,784.209232,-0.0,120.558,4177.493158510638,-0.0,52.2077,-0.0,1701.8814
2024-01-04 23:00:00,2989.7657,-0.0,-0.0,444.0808,-0.0,1472.9535,6678.233,-0.0,419.622,-0.0,687.365,-0.0,-0.0,1.44,-0.0,1351.13145,-0.0,813.845046,-0.0,41.318,4171.740069999999,-0.0,56.7475,-0.0,1822.66008
