,NSW1-HYDRO,NSW1-SOLAR,NSW1-WIND,QLD1-HYDRO,QLD1-SOLAR,QLD1-WIND,SA1-SOLAR,SA1-WIND,TAS1-HYDRO,TAS1-WIND,VIC1-HYDRO,VIC1-SOLAR,VIC1-WIND,NSW1-ROOFTOP-SOLAR,QLD1-ROOFTOP-SOLAR,SA1-ROOFTOP-SOLAR,TAS1-ROOFTOP-SOLAR,VIC1-ROOFTOP-SOLAR
2024-09-28 11:00:00,0.34299132183908043,0.26911636112588677,0.49046742081865297,0.4900669642857143,0.5600596722420781,0.16511051578920133,0.10546347758725537,0.30535408224121563,0.245680067594444,0.2408545672945673,0.0004115591397849462,0.16094081743949046,0.09620619670528774,0.5940395875694245,0.5178031224479158,0.4303748940157262,0.6926702897976645,0.8067576572756193
2024-09-28 11:30:00,0.36917509031198686,0.2837364405505241,0.4479732504304947,0.4956696428571428,0.5795987229005254,0.10751140497549777,0.1178428497819609,0.3212321230350736,0.2511678083272484,0.2313182951815452,0.0004115591397849462,0.16165732402552144,0.10025660870936157,0.6293257271152792,0.5143166495803722,0.382477690940048,0.768775846497552,0.8453028663242511
2024-09-28 12:00:00,0.4159791825123153,0.2832430628280291,0.43674842767649263,0.4810069444444445,0.5699889613438025,0.07505634686766696,0.12271355545588879,0.3205215252937655,0.22690477444685017,0.25917205616655614,0.0004115591397849462,0.2409043427428048,0.10522011111250458,0.5965754182582721,0.5171841062709597,0.479833691519084,0.7825131114033559,0.8632240103434142
2024-09-28 12:30:00,0.4351166924876847,0.33654312197060865,0.4269373360333606,0.46776289682539685,0.538320138319254,0.06568972595756677,0.09783940127197904,0.29602111369295875,0.2317540361741461,0.23207995986245988,0.0004115591397849462,0.2381014568029144,0.07442464256281676,0.5881407281381291,0.5200202863547115,0.5640182131223777,0.728467193763567,0.8637989779929564
2024-09-28 13:00:00,0.42549595864805695,0.3787227392748779,0.41336103565067017,0.4752157738095238,0.516035095094107,0.07039483495103221,0.048152054267543154,0.2184679131573803,0.24149682926719376,0.17728592642967642,0.0004115591397849462,0.13643886769336147,0.056399888503482695,0.593752934778573,0.4716084429462563,0.7048835750490616,0.7526500087145279,0.846398224722572
2024-09-28 13:30:00,0.4266246376026273,0.3727752629021546,0.42398058008207157,0.4873735119047619,0.5500276220701651,0.07072325259878429,0.02252390703864037,0.1928246675066791,0.23649131094362186,0.20863296314171312,0.0004115591397849462,0.0358825674001076,0.0427041905121937,0.594504420095034,0.4790097044360654,0.5865470628503313,0.6933793354776353,0.8281155087358516
2024-09-28 14:00:00,0.3923395980979748,0.3475358912399508,0.4056670213233841,0.47372767857142856,0.5365863550461852,0.10057719290441054,0.031431144469433354,0.2459763772873827,0.22399828495014704,0.19971900803400802,0.0004115591397849462,0.09088813251280786,0.06087629837630697,0.5343812267356235,0.4653891765564455,0.7169558400184952,0.645374170139274,0.7757156805439352
2024-09-28 14:30:00,0.39503186256157635,0.40016142928807885,0.3855603401006905,0.486359126984127,0.5832289123655351,0.12924308791471248,0.026930064450597785,0.2815907614587337,0.22828759445126942,0.18482476283101282,0.0004115591397849462,0.12319022323254475,0.07265811674113695,0.5003214151292977,0.4266470174280203,0.6163515109287748,0.573709061524567,0.716275977922552
2024-09-28 15:00:00,0.3956038705254516,0.4046547806241772,0.3966500754815359,0.5020808531746032,0.5501644978380036,0.1503317554516754,0.12217671455669232,0.3228812831542293,0.22054415813406358,0.1837018564018564,0.0004115591397849462,0.09593317108615838,0.08392286830359806,0.4278273793273651,0.3641845927959549,0.4572104567968596,0.4783642038882639,0.6298673726734549
2024-09-28 15:30:00,0.3952972124657909,0.3595483375152355,0.3664247631744154,0.5085838293650794,0.5174388893084925,0.1295512568849192,0.15068925287827512,0.3244674552679489,0.22229443593304488,0.1866128873191373,0.0004115591397849462,0.1969369917473431,0.23474965547313356,0.333725547151927,0.3521411443762923,0.3570997930423412,0.4188835897517152,0.5117381269316812
2024-09-28 16:00:00,0.39433238368910783,0.31837648114186157,0.3706898082195443,0.5119816468253968,0.4712486323802864,0.11510576003263541,0.09054170751212974,0.3546673474382484,0.25313674420824894,0.13492504606879605,0.0004115591397849462,0.25208327596426916,0.33339272217869226,0.268562178721372,0.307876709353443,0.2249189110941076,0.3604645635605976,0.3964526106041826
2024-09-28 16:30:00,0.3885647243590017,0.2517351486376722,0.3288241462097068,0.5124131944444444,0.40619509703115175,0.1469223367570913,0.06062457830355608,0.4941282470224369,0.26000963516342873,0.21075403699153697,0.0004115591397849462,0.22043284030871194,0.5163882383671393,0.1933222821857393,0.2301836631856962,0.1004367692122511,0.2905146324845911,0.2999636517840915
2024-09-28 17:00:00,0.3599025866491445,0.1387040912776859,0.2818221131360009,0.582062160609858,0.22156674120023648,0.2017687261137291,0.05687247552718665,0.6163596039016239,0.3374396267348958,0.22634104183729184,0.000401836917562724,0.1085552233552064,0.5480026815365729,0.1091379085666778,0.1171686851662004,0.0623996165211918,0.1574398301459287,0.1773438186475079
2024-09-28 17:30:00,0.4551896477704384,0.028560592877035093,0.2222245107529369,0.7040346141395154,0.059329897239145515,0.22509037500842854,0.02416220887554221,0.6013169863128044,0.39583939450606254,0.22734555760305758,0.0004115591397849462,0.04764875293331352,0.5643639594828027,0.0482548578092956,0.0458686643151291,0.0295090972817651,0.089557618874083,0.0816011989453559
2024-09-28 18:00:00,0.5063657637037688,0.002238360733975365,0.21984482625170448,0.7292158455513785,0.002440818992839951,0.2644514086957796,0.007166415388837611,0.6376583893851249,0.5021705462927233,0.3737632811220311,0.07767507490555071,0.01006447954240566,0.577246734286611,0.0076917588869645,0.0064199579503396,0.0153073371606978,0.0258346141048595,0.0300636857855007
2024-09-28 18:30:00,0.5130003303554902,9.657840307840308e-06,0.2560098266609452,0.7219235284043442,0.0,0.2893974559993527,0.0006194022305133416,0.6658800768979404,0.5728749894404308,0.4548673634998635,0.11738227986050566,3.557464993635207e-05,0.5971636619269285,0.0,7.384754391756877e-05,0.0045548713527225,0.0007248902761713,0.0022698533027484
2024-09-28 19:00:00,0.5029634124501348,7.948051948051947e-07,0.27935705757266854,0.719515633667502,0.0,0.3495035825778648,3.7291837291837296e-05,0.65373632988745,0.5761572947236602,0.4950344923819924,0.1177426390947399,0.0,0.6067992327065734,0.0,0.0,0.000279973466151,0.0,0.0
2024-09-28 19:30:00,0.47878862551745466,7.948051948051947e-07,0.2958762063539208,0.709905958437761,0.0,0.39545504052485214,0.0,0.6536773043884547,0.5416770812374108,0.5293271706966707,0.11770885418483,0.0,0.6212706299666653,0.0,0.0,0.0,0.0,0.0
2024-09-28 20:00:00,0.4643176051050441,7.948051948051947e-07,0.3062108793214645,0.7029317281746031,0.0,0.4358014708273063,0.0,0.6189457605374894,0.4214229971598263,0.5347172914147914,0.03985975508573089,0.0,0.6475663445115902,0.0,0.0,0.0,0.0,0.0
2024-09-28 20:30:00,0.39916547866692964,7.948051948051947e-07,0.3290644801517732,0.687256132936508,0.0,0.42114660291758943,0.0,0.5986962792651281,0.3796107143136944,0.5839930526988026,0.0004115591397849462,0.0,0.6700896378448433,0.0,0.0,0.0,0.0,0.0
2024-09-28 21:00:00,0.37605184806367686,7.948051948051947e-07,0.36980072384221896,0.6669902069757727,0.0,0.45918373975530663,0.0,0.5575993945531935,0.34700261090640727,0.6100539496801997,0.0004115591397849462,0.0,0.6776763695748796,0.0,0.0,0.0,0.0,0.0
2024-09-28 21:30:00,0.37270506745409765,7.948051948051947e-07,0.42204855538504665,0.6616535819757727,3.6195286195286194e-05,0.43593550649955726,0.0,0.5262274969937849,0.3297543731819715,0.556526098078598,0.0004115591397849462,0.0,0.677020729222489,0.0,0.0,0.0,0.0,0.0
2024-09-28 22:00:00,0.3669150897077744,7.948051948051947e-07,0.4666835943065681,0.6297425297619047,3.6195286195286194e-05,0.4150334829651295,0.0,0.42333768577386005,0.454735683225128,0.5886585084110084,0.0004115591397849462,0.0,0.6921536820416632,0.0,0.0,0.0,0.0,0.0
2024-09-28 22:30:00,0.3514838244425252,7.948051948051947e-07,0.5114556691219081,0.5843253431495404,3.6195286195286194e-05,0.4165532303216615,0.0,0.4287746008599976,0.5122961122036105,0.5657434177229177,0.0004115591397849462,0.0,0.698532263555842,0.0,0.0,0.0,0.0,0.0
2024-09-28 23:00:00,0.3482284072249589,7.948051948051947e-07,0.5532594801742606,0.5869818534878865,3.6195286195286194e-05,0.4045388312013207,0.0,0.5141740122212528,0.366858953781672,0.6362016247578748,0.0004115591397849462,0.0,0.6837172169728208,0.0,0.0,0.0,0.0,0.0
2024-09-28 23:30:00,0.35246720043947566,7.948051948051947e-07,0.5486784295635884,0.587754019005848,3.6195286195286194e-05,0.4272466280094388,0.0,0.5341630740102157,0.2837755096414904,0.6622970576778077,0.0004115591397849462,0.0,0.6870611617984222,0.0,0.0,0.0,0.0,0.0
2024-09-29 00:00:00,0.35875170274170276,7.948051948051947e-07,0.5601376139203273,0.5369171104845447,1.8097643097643097e-05,0.4141565126023717,0.0,0.5286132662779189,0.2564288190152524,0.6944689186101686,0.0004115591397849462,0.0,0.6873604157027938,0.0,0.0,0.0,0.0,0.0
2024-09-29 00:30:00,0.35726242479776654,7.948051948051947e-07,0.5829238400800202,0.5127132936507937,0.0,0.35465073583536255,0.0,0.5051723399495474,0.23472151543776495,0.6824802925360426,0.0004115591397849462,0.0,0.665887650666898,0.0,0.0,0.0,0.0,0.0
2024-09-29 01:00:00,0.35242663918832945,7.948051948051947e-07,0.584220990935145,0.5121081349206349,2.121043771043771e-05,0.3307850187596,0.0,0.49324794683390805,0.20450176770837009,0.6707748911573912,0.0004115591397849462,0.0,0.6616838060751838,0.0,0.0,0.0,0.0,0.0
2024-09-29 01:30:00,0.3517459654115042,7.948051948051947e-07,0.5398962927285059,0.5124875992063492,4.242087542087542e-05,0.34589109950437036,0.0,0.5130974138046389,0.17095660523152084,0.6966742144807144,0.0004115591397849462,0.0,0.6311372018475542,0.0,0.0,0.0,0.0,0.0
2024-09-29 02:00:00,0.3525586197655656,7.948051948051947e-07,0.48058424360046953,0.5141443452380953,4.242087542087542e-05,0.34486933901357797,0.0,0.5275606309181946,0.18118144806201023,0.6921435375017875,0.0004115591397849462,0.0,0.6066502985878177,0.0,0.0,0.0,0.0,0.0
2024-09-29 02:30:00,0.35617151635994,7.948051948051947e-07,0.3893648763192001,0.5127033730158731,4.242087542087542e-05,0.3410482003759337,0.0,0.48473541919365987,0.1996998904249693,0.6761461426068925,0.0004115591397849462,0.0,0.6085514625332381,0.0,0.0,0.0,0.0,0.0
2024-09-29 03:00:00,0.34860295566502464,7.948051948051947e-07,0.40453135067565527,0.5107564484126984,4.242087542087542e-05,0.3244273612812949,0.0,0.5088083676234842,0.1785415801399343,0.6964708387153387,0.0004115591397849462,0.0,0.5921103814919938,0.0,0.0,0.0,0.0,0.0
2024-09-29 03:30:00,0.3486468007662835,7.948051948051947e-07,0.3875254069802998,0.511624503968254,4.242087542087542e-05,0.33128466836305664,0.0,0.5174594475378992,0.16130786633779726,0.7134885480691731,0.0004115591397849462,0.0,0.5584296901669511,0.0,0.0,0.0,0.0,0.0
2024-09-29 04:00:00,0.3421539244663383,7.948051948051947e-07,0.354238181682899,0.5124652777777777,4.242087542087542e-05,0.32782440714685473,0.0,0.49138861833325626,0.16292490593570272,0.7222954791642292,0.0004115591397849462,0.0,0.5859155845150559,0.0,0.0,0.0,0.0,0.0
