day,avg_temperature_deg_c,avg_barometric_pressure_hpa,avg_wind_speed_ms
2018-12-21,18.293055555555554,1015.8701388888888,4.185416666666667
2018-12-22,18.813194444444445,1019.3659722222224,3.6534722222222222
2018-12-23,23.668750000000003,1017.3687500000001,2.3118055555555554
2018-12-24,28.12986111111111,1013.4951388888888,2.1770833333333335
2018-12-25,30.641666666666666,1012.3180555555555,2.647222222222222
2018-12-26,31.891666666666666,1009.9937500000001,2.564583333333333
2018-12-27,31.329166666666666,1005.9840277777779,3.574305555555556
2018-12-28,33.00138888888889,1003.2277777777776,4.586805555555555
2018-12-29,26.44375,1007.8284722222221,2.48125
2018-12-30,23.24513888888889,1010.3006944444444,3.591666666666667
2018-12-31,22.60486111111111,1010.4000000000001,3.4430555555555555
2019-01-01,24.595138888888886,1010.2583333333334,4.134027777777778
2019-01-02,27.249305555555555,1008.3152777777777,4.113888888888889
2019-01-03,33.641666666666666,1004.6930555555555,2.3187499999999996
2019-01-04,25.540277777777778,1008.1465277777778,4.285416666666666
2019-01-05,20.704166666666666,1016.5701388888889,4.600694444444445
2019-01-06,20.85763888888889,1018.1145833333334,3.729861111111111
2019-01-07,22.977777777777778,1014.4597222222224,2.926388888888889
2019-01-08,21.95138888888889,1012.875,3.8625000000000003
2019-01-09,21.30763888888889,1015.6118055555556,3.7569444444444446
2019-01-10,23.93472222222222,1013.3604166666667,2.428472222222222
2019-01-11,30.36111111111111,1008.8388888888888,1.8548611111111113
2019-01-12,26.94236111111111,1012.6465277777778,3.967361111111111
2019-01-13,25.678472222222222,1013.5027777777777,4.279166666666667
2019-01-14,30.99236111111111,1008.1506944444445,2.247916666666667
2019-01-15,33.172916666666666,1006.8777777777777,2.2826388888888887
2019-01-16,30.78611111111111,1006.1340277777776,1.8680555555555556
2019-01-17,33.60069444444444,1005.217361111111,4.03125
2019-01-18,25.584027777777777,1010.8444444444444,3.953472222222222
2019-01-19,24.149305555555557,1018.2236111111112,4.174305555555556
2019-01-20,26.881944444444443,1016.4194444444444,3.3319444444444444
2019-01-21,28.815277777777776,1012.1937499999999,2.1645833333333333
2019-01-22,32.16527777777778,1009.4083333333333,1.963888888888889
