,NSW1-ROOFTOP-SOLAR,QLD1-ROOFTOP-SOLAR,SA1-ROOFTOP-SOLAR,TAS1-ROOFTOP-SOLAR,VIC1-ROOFTOP-SOLAR
2024-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00,0.00020639000941313163,7.710552379628503e-05,0.0,0.004020566285868205,0.0
2024-01-01 05:30:00,0.010001179371482361,0.006704270994422339,0.0,0.02979180200592588,0.008137415903818036
2024-01-01 06:00:00,0.0421115699982455,0.029254487324286284,0.006710348890419551,0.087347297704118,0.04099352881687649
2024-01-01 06:30:00,0.08971067542313592,0.05678941286858613,0.038659669451024,0.14772313152599306,0.10098609544299252
2024-01-01 07:00:00,0.1371880216625789,0.09093716877204566,0.0958294028346253,0.236496442888153,0.1843157448355243
2024-01-01 07:30:00,0.19125965610401183,0.14354442146965302,0.17870260932088936,0.3353231505395085,0.2759195252682864
2024-01-01 08:00:00,0.26020702337557955,0.18104268388038436,0.28079270669120676,0.35262148844136704,0.3774434760683019
2024-01-01 08:30:00,0.27416510327144544,0.21224913554933886,0.38230588904036444,0.46979227734381185,0.4756450580343474
2024-01-01 09:00:00,0.30477052124579485,0.25878677173289777,0.4755455373130925,0.5126915215565732,0.5655490408928344
2024-01-01 09:30:00,0.30632791040853574,0.2860102344007924,0.5543904134539976,0.5515622771853659,0.6371910469868912
2024-01-01 10:00:00,0.32119909319437134,0.3060276971729423,0.6206046684514975,0.6177808058561628,0.7010430191504887
2024-01-01 10:30:00,0.34096048159124875,0.3177633750933954,0.6617480419090586,0.6499730641864592,0.7473760790535493
2024-01-01 11:00:00,0.37020998636442726,0.29936165314243024,0.6747959719878064,0.7201765088016732,0.7868507327221812
2024-01-01 11:30:00,0.38712923509023284,0.2930600684610172,0.679126546415942,0.7393207421608861,0.8052030342573748
2024-01-01 12:00:00,0.4002027863743281,0.2951425691994926,0.6582955660793056,0.692583144518562,0.8192047381482166
2024-01-01 12:30:00,0.41234467058771285,0.31085580615454117,0.5569287334965451,0.7104914993741385,0.8224741673884463
2024-01-01 13:00:00,0.39957215023445464,0.32334950739344237,0.5671451137471745,0.7443315957092833,0.8039927914829472
2024-01-01 13:30:00,0.36930907759317944,0.31316093551806223,0.6192074523846263,0.6079730008080745,0.7839854454321044
2024-01-01 14:00:00,0.3708846669331172,0.2935478966481903,0.486985740972579,0.5628951246177492,0.7511050457982063
2024-01-01 14:30:00,0.34868208876881623,0.2781220135184445,0.43517368164577735,0.5260485161535658,0.703098658117741
2024-01-01 15:00:00,0.321674663824527,0.2563561015447169,0.44600038284250487,0.39268851108329506,0.67425394741079
2024-01-01 15:30:00,0.28586363116831304,0.2071688589251273,0.42976086130019037,0.3173712230443807,0.5912288371245178
2024-01-01 16:00:00,0.2496365424613774,0.15470843252072075,0.3068339508126919,0.29105730990445705,0.516049974976491
2024-01-01 16:30:00,0.21371831076147357,0.12420353251898315,0.2296307372687634,0.26036236591510464,0.4863041996379368
2024-01-01 17:00:00,0.1737658277840993,0.09360154471685983,0.2281184563493263,0.22531808026872435,0.4066030954926575
2024-01-01 17:30:00,0.12701248459355,0.05667473197685531,0.2117278127656235,0.16830526199039816,0.30445478494790906
2024-01-01 18:00:00,0.08052868602728716,0.028081614567948426,0.16174618602433966,0.10867412418994501,0.19183726041422777
2024-01-01 18:30:00,0.03848336467403846,0.009919462737398134,0.12653262936974685,0.06975979592160095,0.1163893341454376
2024-01-01 19:00:00,0.010220127503161371,0.0010334312175288005,0.07008191875148802,0.04018981826248159,0.05499987174428321
2024-01-01 19:30:00,0.0006755905775498631,0.0,0.029903075094928504,0.015432636699253719,0.016036876520307792
2024-01-01 20:00:00,0.0,0.0,0.0029757785834084965,0.0006654730404195649,0.0008309333141222642
2024-01-01 20:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:00:00,0.0006963387795543577,4.343973171621692e-06,0.0,0.0008714527910256208,0.0
2024-01-02 05:30:00,0.017796679268469357,0.001683941199979149,0.0,0.012018126218053333,0.0033215501804585226
2024-01-02 06:00:00,0.06274292686513595,0.014940444127817068,0.004801969146711929,0.026092088793117106,0.024411156173438843
2024-01-02 06:30:00,0.11782667316048989,0.03991285989817727,0.031375056803328714,0.051308763646158474,0.05990606223840609
2024-01-02 07:00:00,0.20299695037830887,0.0742156956438637,0.08584527330023496,0.09860488330454899,0.1077304359548256
2024-01-02 07:30:00,0.2833279824812374,0.11262097965282966,0.16535455617047204,0.1628032259597864,0.17991602798048548
2024-01-02 08:00:00,0.3441706288452424,0.17799082552866155,0.25382352021031945,0.21666693074327,0.26597806990973527
2024-01-02 08:30:00,0.41277546878196403,0.2602309256138034,0.3596009953905126,0.2748086765008794,0.3794952946525007
2024-01-02 09:00:00,0.447935299098072,0.2822442268596549,0.4654447521678059,0.3252222204617115,0.49799129716740426
2024-01-02 09:30:00,0.5035080841547074,0.31375823182916024,0.54743773904458,0.40621187394039265,0.5656025262555825
2024-01-02 10:00:00,0.5298346404700596,0.344010529790968,0.6135798796644348,0.48398111324132903,0.6148731878422312
2024-01-02 10:30:00,0.5699738572654743,0.3165805111987628,0.6767838896480342,0.4760786208863467,0.6439591284505563
2024-01-02 11:00:00,0.6015695468811084,0.2850452207607166,0.7182883652465967,0.5081005498074881,0.6816469343881956
2024-01-02 11:30:00,0.6219792255897403,0.25879328769265525,0.7557581474664787,0.5212713703991254,0.6966302038392667
2024-01-02 12:00:00,0.6270965694121998,0.2761035863842505,0.7843318788499665,0.5585893556002726,0.678991495281554
2024-01-02 12:30:00,0.6148598622756192,0.2938189605740995,0.7948033106862372,0.6037979497092517,0.6161964048012392
2024-01-02 13:00:00,0.6062757487006892,0.3003260151865302,0.7950838144051651,0.629897960800469,0.5106263954631314
2024-01-02 13:30:00,0.5896950232707465,0.30552835745686435,0.8087065384939655,0.6290185857113432,0.3646883085908954
2024-01-02 14:00:00,0.5558441496986415,0.32491724731108057,0.7943080545927049,0.6247643116315181,0.24456072962767092
2024-01-02 14:30:00,0.5370315365390397,0.3131057670587827,0.7941685981124063,0.5504135439608322,0.16960508700376636
2024-01-02 15:00:00,0.49684026723684177,0.30197107782662336,0.7708395969442593,0.4665956300603679,0.14057536060322756
2024-01-02 15:30:00,0.4330906885709439,0.30717667807683624,0.7345565204388584,0.48800564067624735,0.11275969736016989
2024-01-02 16:00:00,0.37328508830361967,0.27669805911278694,0.662733781821132,0.4458352478887076,0.08849180555123488
2024-01-02 16:30:00,0.3163500199837946,0.2222695956629772,0.5831513240676963,0.35167873496743934,0.06924471572802583
2024-01-02 17:00:00,0.20636270914733623,0.1710784782193185,0.4943530730534553,0.28133268898642116,0.05868217523878759
2024-01-02 17:30:00,0.1271933943548874,0.11363073621657312,0.3916876514203086,0.19881007082534502,0.04982188828435875
2024-01-02 18:00:00,0.08445064221145257,0.06657790481485985,0.28913305261751326,0.12851948093102847,0.03741519431832632
2024-01-02 18:30:00,0.044366571952944536,0.030220586957654953,0.18819890630062258,0.09165702787064471,0.026378926330462044
2024-01-02 19:00:00,0.01221996297355951,0.0034649702003440425,0.08942660055475045,0.06634132429135044,0.01427431551015485
2024-01-02 19:30:00,0.0002473404081062133,0.0,0.03585304150341509,0.024907705227132287,0.007081625758550699
2024-01-02 20:00:00,0.0,0.0,0.0065634688712456115,0.0019488853326572971,0.0012962013931299688
2024-01-02 20:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:00:00,0.000365641559886227,1.6289899393581345e-05,0.0,0.0009704815172785321,0.0
2024-01-03 05:30:00,0.014605642200532464,0.008637339055793992,0.0,0.012873734412878488,0.003274886930305843
2024-01-03 06:00:00,0.06061496214727146,0.04751264096192942,0.003342713504954947,0.039607529352114465,0.02434129774046173
2024-01-03 06:30:00,0.1323273003385961,0.12197007871279386,0.02159666534633725,0.08401597135297008,0.0537014872751227
2024-01-03 07:00:00,0.22502571685037925,0.22217576584247015,0.05701755083665934,0.14430069874669246,0.09008681547604429
2024-01-03 07:30:00,0.3228815175744551,0.32815176973467014,0.09869223757657512,0.23040023450002375,0.13457981516986786
2024-01-03 08:00:00,0.4054053070260692,0.4378661969383677,0.0953569476104954,0.30529764073962573,0.1627917067124676
2024-01-03 08:30:00,0.4923724877385406,0.5166274261090164,0.11677067574883623,0.48770063219938836,0.20185894381690103
2024-01-03 09:00:00,0.5608994309168593,0.5796447933137565,0.1291881352759674,0.5621385451491769,0.2713839119303468
2024-01-03 09:30:00,0.6203874380920972,0.6118208197946169,0.15055732218105694,0.6325796587073979,0.27928855735240904
2024-01-03 10:00:00,0.6665605596336086,0.6343065281228824,0.196672875926683,0.6475607244149383,0.28853606741775395
2024-01-03 10:30:00,0.701569874484298,0.6509791315528836,0.21380693390346112,0.7058054600478506,0.3029162621153898
2024-01-03 11:00:00,0.7240221590797408,0.6428326614654828,0.28455325938428105,0.7467835469713053,0.3414614711640216
2024-01-03 11:30:00,0.7138941244731958,0.6469014439366823,0.3847561871219629,0.7171898024178854,0.38258925915677594
2024-01-03 12:00:00,0.710554937962876,0.6057047227676322,0.39965894141396147,0.7276710028044935,0.4102163592076962
2024-01-03 12:30:00,0.7038394365807545,0.5481855224062137,0.4339265271147409,0.59319791485114,0.4967117417290071
2024-01-03 13:00:00,0.6864142229288743,0.5689023648589946,0.35529375208455627,0.4719590258742256,0.5262037344790116
2024-01-03 13:30:00,0.6188444270693418,0.5741776858786121,0.40356319260954887,0.48734412878487793,0.5271861186927522
2024-01-03 14:00:00,0.4912768370712857,0.6049957863460236,0.3644660646176639,0.48568836848192926,0.5905384393298612
2024-01-03 14:30:00,0.40016547601107444,0.6047694653437821,0.3526191570783708,0.5126083374265207,0.5884323167294029
2024-01-03 15:00:00,0.33375830747088153,0.5593271619954475,0.35654143686836953,0.48848493971131146,0.5705646580729878
2024-01-03 15:30:00,0.27844287291981074,0.49149841010581924,0.3437978718835056,0.3864695070746122,0.5117504067343529
2024-01-03 16:00:00,0.26430260925020366,0.4403396552622891,0.28298583217605666,0.3557270292966584,0.4171167896557125
2024-01-03 16:30:00,0.22332563829841445,0.36997749821897097,0.2331383593873035,0.2814990572465261,0.2736649534977517
2024-01-03 17:00:00,0.17188247344776147,0.2902412642699519,0.2327014310992193,0.1497789678830035,0.21877259824797232
2024-01-03 17:30:00,0.13318088864913188,0.1879650223280221,0.17180879296969656,0.07767417172373363,0.18711253811514306
2024-01-03 18:00:00,0.08924274886740297,0.09344429288804713,0.11698913989287833,0.047327808850791436,0.1363909496217002
2024-01-03 18:30:00,0.05264383054033414,0.029428680648468312,0.08167218394680928,0.03354697130543628,0.09191459588260946
2024-01-03 19:00:00,0.015908774887832308,0.0024276294069607825,0.04544849575241013,0.01977009490913124,0.05043560553344282
2024-01-03 19:30:00,0.000625722092030288,0.0,0.019414144917023392,0.01246969720976661,0.017720846793361483
2024-01-03 20:00:00,0.0,0.0,0.0025749074841467674,0.0014062079127913425,0.0013054794662597411
2024-01-03 20:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 21:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 22:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:00:00,0.00030503496982046616,1.1728727563378568e-05,0.0,0.0013665964222901777,0.0
2024-01-04 05:30:00,0.013721841595849778,0.008695548296293721,0.0,0.018276741717237335,0.0024076599771759404
2024-01-04 06:00:00,0.050523145893348415,0.05270064812079721,0.0016915063579959202,0.060938316986991585,0.01630976102412463
2024-01-04 06:30:00,0.12235724327012046,0.13497940956716653,0.008372161092914603,0.1203436692915881,0.03990471964664732
2024-01-04 07:00:00,0.20818345487411666,0.23614077079459958,0.020095519735212976,0.15429467780013625,0.06594690649939938
2024-01-04 07:30:00,0.27632783032775604,0.3422379715382878,0.039104021277983424,0.2263875905122558,0.1043654971382602
2024-01-04 08:00:00,0.3267996517214092,0.44762124029121997,0.06993450847953729,0.2461695688685374,0.15096298212551923
2024-01-04 08:30:00,0.38871683654712064,0.466361140553596,0.11572872904242182,0.35166289037123893,0.2086401237367494
2024-01-04 09:00:00,0.4549587474783654,0.45289873329742314,0.16092164295641376,0.4320029154057009,0.26337966366439136
2024-01-04 09:30:00,0.5334379115515069,0.5003618529651961,0.19794177082156836,0.5062308874558332,0.31321847078798676
2024-01-04 10:00:00,0.5825816660151003,0.5717011867734705,0.3037690897627808,0.4968944591447087,0.37179804145333917
2024-01-04 10:30:00,0.5829405735094236,0.631864129207138,0.313927142207962,0.6155744458352479,0.4244423741606755
2024-01-04 11:00:00,0.5709683149475143,0.6813704366561831,0.31372882766943827,0.5894744347440305,0.4735141029440418
2024-01-04 11:30:00,0.5780126935315841,0.7149936577991695,0.3689869997926712,0.664150016636826,0.5171622522140484
2024-01-04 12:00:00,0.533981368842607,0.7121372782401696,0.5000108701819244,0.7129315671890102,0.5788396077667295
2024-01-04 12:30:00,0.3931576797831704,0.698357978141127,0.5521956972108174,0.7030485003089696,0.6247000317091793
2024-01-04 13:00:00,0.34518619873283085,0.7049484370384529,0.63528630733557,0.6646095099266396,0.6925718654985027
2024-01-04 13:30:00,0.29328748344693883,0.695381922121249,0.6583724527319418,0.6142197328601081,0.716088233383926
2024-01-04 14:00:00,0.2743534751054336,0.651774730239266,0.6599679833373366,0.7338622787698255,0.694904482237129
2024-01-04 14:30:00,0.24932440942245013,0.6274834494622161,0.6272598710531297,0.7065343114730722,0.6730221467605607
2024-01-04 15:00:00,0.20319078226545614,0.5686024135114942,0.5969145651423491,0.5679416285075974,0.6449928149510145
2024-01-04 15:30:00,0.17649494435477825,0.5054558131048983,0.5780614276631814,0.41215755866461745,0.6081501323216959
2024-01-04 16:00:00,0.14962984479616892,0.44892312905075504,0.5607640518311484,0.35788189437992174,0.5370705411900056
2024-01-04 16:30:00,0.14096237440967724,0.3193298118190822,0.4590806583406376,0.2764802814000285,0.4525617578564813
2024-01-04 17:00:00,0.11910086756604663,0.25279360914666993,0.3596423551071031,0.2497346030136422,0.3432032929518844
2024-01-04 17:30:00,0.08405660837513915,0.15295585654462998,0.2866297292582347,0.18134140351433145,0.2531058349801913
2024-01-04 18:00:00,0.0525209793442549,0.07984048930513805,0.19952987788808801,0.13894126408188487,0.1670189605610942
2024-01-04 18:30:00,0.03216662917430164,0.028380479922156,0.12809846581964088,0.0920610650737566,0.09659511089207581
2024-01-04 19:00:00,0.010207387379123523,0.0018005768796371911,0.0846097843302881,0.05281003913615262,0.04954163589893886
2024-01-04 19:30:00,0.000555651409822126,0.0,0.05470246721314517,0.021180263970972703,0.016231988940536828
2024-01-04 20:00:00,0.0,0.0,0.018505291657586086,0.0021310981889626542,0.0009327192340459439
2024-01-04 20:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 21:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 22:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-04 23:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 00:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 01:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 02:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 03:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 04:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 05:00:00,0.00016616761780792697,0.0,0.0,0.001841934308304153,0.0
2024-01-05 05:30:00,0.011393492927047137,0.005629354833104551,0.0,0.013079714163484545,0.005336256472138219
2024-01-05 06:00:00,0.05335527546696195,0.044656261402929574,0.0017604392189800799,0.03543247825329172,0.03287576059733326
2024-01-05 06:30:00,0.10342487294456298,0.12378824868377614,0.021913226254087585,0.07258013404528386,0.08085677001894363
2024-01-05 07:00:00,0.16732769710245898,0.22376044725547775,0.060862413721245054,0.13583176207754344,0.1450850499133046
2024-01-05 07:30:00,0.23130841801875782,0.32198571701621176,0.14080968538511995,0.2120165417584333,0.2170670700991171
2024-01-05 08:00:00,0.28091591299732893,0.402724105575924,0.2346776831983575,0.3079476494541537,0.28611803782943296
2024-01-05 08:30:00,0.337673893593028,0.43608733992458865,0.3360503485616628,0.4509055186728566,0.37454489686875947
2024-01-05 09:00:00,0.391455053206398,0.4416941060972008,0.4399353515814524,0.49771837814713293,0.43586095333838715
2024-01-05 09:30:00,0.41358155463001584,0.47864090111379476,0.5383783703529309,0.5614691109597072,0.5109713214759558
2024-01-05 10:00:00,0.4513687625262719,0.5302132022032632,0.5693196803848362,0.6376459683424968,0.593555723288564
2024-01-05 10:30:00,0.46720946875138775,0.5628153724522597,0.6627671877460704,0.6757601445027174,0.6331209746124631
2024-01-05 11:00:00,0.5348957457449806,0.5807733575437438,0.7130733291867566,0.7228740513048025,0.680882039123997
2024-01-05 11:30:00,0.5464716044475408,0.5992936699622943,0.7490467380705056,0.7483917734856527,0.6898378356547618
2024-01-05 12:00:00,0.5424806695917991,0.6417080068113499,0.7646743479083914,0.7731172658564797,0.6716309815601026
2024-01-05 12:30:00,0.5150728407491776,0.6578124185505031,0.7821636752456264,0.8097301665267062,0.6524572976684202
2024-01-05 13:00:00,0.5327712390607835,0.6548268057896475,0.7809361400673315,0.8060146087176968,0.6736481438123165
2024-01-05 13:30:00,0.5452447305026962,0.6123872738961964,0.7676209625890759,0.8045608670163041,0.6820333388456002
2024-01-05 14:00:00,0.5170493799927636,0.5596164706086775,0.7552782687034736,0.7741986595471615,0.689168722851403
2024-01-05 14:30:00,0.48020293925581664,0.5430035968097862,0.720837820597457,0.7480471535182927,0.6888666397056777
2024-01-05 15:00:00,0.4483466231027225,0.5176691108755712,0.6929433430210515,0.7062094972509625,0.6546717554168938
2024-01-05 15:30:00,0.4224761632279252,0.4639296015707807,0.6572520286145609,0.669422306022531,0.62642739061834
2024-01-05 16:00:00,0.3934095702355758,0.3947420548730691,0.6040491162542095,0.5997813445724336,0.5705387340451252
2024-01-05 16:30:00,0.3543357918132691,0.30686000243262496,0.5275771212894899,0.5083540633466956,0.49402983282549523
2024-01-05 17:00:00,0.26745105790349977,0.221387769109138,0.4530983465127661,0.4214860646776417,0.4169525131844148
2024-01-05 17:30:00,0.1884602868493528,0.14722463554065088,0.3242113948140218,0.331904678909258,0.33043038798172986
2024-01-05 18:00:00,0.12895535350932175,0.09686365137008915,0.22361448926317665,0.22843154342211588,0.22956327018240144
2024-01-05 18:30:00,0.05869029340869662,0.03463905926916995,0.12702470394661838,0.1328094053523046,0.13756708183315078
2024-01-05 19:00:00,0.01804420167834754,0.0019452311862521935,0.07755477113494773,0.06297038644970133,0.0660331380026055
2024-01-05 19:30:00,0.000886530631262226,0.0,0.035858344031183105,0.021667485304137025,0.018990032620613585
2024-01-05 20:00:00,0.0,0.0,0.005294043723583469,0.0024638347091724367,0.0014026263496185346
2024-01-05 20:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 21:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:00:00,0.00015870554515718765,0.0,0.0,0.002206360020914867,0.0
2024-01-06 05:30:00,0.011703987950026681,0.0065159597574325386,0.0,0.020098870280290906,0.004938390865573274
2024-01-06 06:00:00,0.04966591754737324,0.03781146287640527,0.0013791874724599963,0.06358436455246938,0.031706177613974304
2024-01-06 06:30:00,0.11498435148764607,0.09729066393285955,0.02355117708162658,0.1264081884873164,0.08386723186505098
2024-01-06 07:00:00,0.20853908633654455,0.1810594081770951,0.08065993139589574,0.19908339010980305,0.15877511970078761
2024-01-06 07:30:00,0.30177422607386506,0.26841736025438306,0.13390102195617673,0.2742541156338631,0.2637633392767578
2024-01-06 08:00:00,0.39116494238187904,0.35465130927351396,0.12192314198101377,0.35622613407697307,0.37063937385013296
2024-01-06 08:30:00,0.4639454489728912,0.4145677312296919,0.09302065387590917,0.45083817913900465,0.46437874840976556
2024-01-06 09:00:00,0.5245411189323339,0.43324790186095813,0.09187583813079533,0.5140066230412118,0.5466193157475644
2024-01-06 09:30:00,0.5632727340233384,0.4584342583100207,0.07173206539289344,0.5955825265793101,0.6308448449661268
2024-01-06 10:00:00,0.5839055469044047,0.5096151674167261,0.07254971517472093,0.6563148638156956,0.6905484269027009
2024-01-06 10:30:00,0.6147985276784655,0.5191434553700196,0.08603139202489218,0.7381046694025003,0.7297029870483557
2024-01-06 11:00:00,0.6586003481329894,0.5377573804104187,0.1051952576312654,0.7845412197170155,0.7644474607278265
2024-01-06 11:30:00,0.672157842128751,0.5538216103977341,0.1330287561383387,0.8020811877109312,0.76734467550485
2024-01-06 12:00:00,0.6699490686241322,0.5427555559416865,0.1647336301688378,0.8290209624007733,0.7586014560025586
2024-01-06 12:30:00,0.6678081817804578,0.5142291185209641,0.14069302977422365,0.8203658517262687,0.7453900256347703
2024-01-06 13:00:00,0.6600323380748435,0.48094429288804713,0.15049475235339438,0.7989043461727378,0.7020417764344583
2024-01-06 13:30:00,0.6588147462203692,0.45549773244600444,0.16139568893887404,0.7563457607782866,0.6642917528299488
2024-01-06 14:00:00,0.6118584710540742,0.47948124272384496,0.20453122207887722,0.745171359307908,0.6137961127056663
2024-01-06 14:30:00,0.5738967234584996,0.4503255807892131,0.2742727185476589,0.6302227750225785,0.5454933942848161
2024-01-06 15:00:00,0.5336046251746306,0.4203449983492902,0.3518296106937138,0.7182434680652163,0.5173963871183233
2024-01-06 15:30:00,0.5096639300880234,0.3914947177286233,0.3663362661614418,0.6406009855338837,0.4640169035577044
2024-01-06 16:00:00,0.45419870807862184,0.3274313217841567,0.3681057196776275,0.551090900448402,0.3845341070154785
2024-01-06 16:30:00,0.3669352284813845,0.26508748761967643,0.41200958909121566,0.5210574683504191,0.3251508914863855
2024-01-06 17:00:00,0.28258796327641045,0.1814531893451026,0.4102629364444324,0.4054790613661211,0.2769002721750041
2024-01-06 17:30:00,0.19807544046248834,0.12251437855119808,0.34651064508962065,0.3136477429372712,0.2034967966088097
2024-01-06 18:00:00,0.11886244524476688,0.06743714270820664,0.2514776819257508,0.22658960911381174,0.12991567323063052
2024-01-06 18:30:00,0.05467751834031856,0.024219388021059583,0.1655618850062013,0.12704593348438514,0.08421952575947851
2024-01-06 19:00:00,0.015284326808205803,0.0019065698250247609,0.06359904830231619,0.06976771821970117,0.045147376733976355
2024-01-06 19:30:00,0.000804265830332124,0.0,0.033825885137703994,0.02848066167033733,0.013598107709696734
2024-01-06 20:00:00,0.0,0.0,0.007725782957993905,0.0034739277169521334,0.0005673268834352011
2024-01-06 20:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 21:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:30:00,0.0,0.0,0.0,0.0,0.0
